OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	TemporalEnrichment	VC	VC.Status	ClstrComp	Order	Family	Genus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus
biochar_130	4437.82694277641	0.941290809088509	0.335592836053276	2.80485966315168	0.00503384915270535	0.00960653277013059	Apr	635_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1301	734.445872520735	7.88582814709443	1.76268460482139	4.47376015285132	7.68559483204927e-06	2.08186717153862e-05	Apr	184_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1306	276.591574145004	12.5646191042283	3.08182986557033	4.07699959189768	4.56205728183363e-05	0.000113590618178989	Apr	461_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_131	2506.29778149742	-17.906215039811	3.13593765307458	-5.71000352071895	1.1297383641465e-08	4.02622419415103e-08	Aug	174_0	Clustered	both	Caudovirales	Siphoviridae	Unassigned	Firmicutes	Mixed	Mixed	Mixed	Mixed
biochar_1319	691.940054478478	-13.7648651018132	2.72582879600325	-5.04979077262516	4.4229422632639e-07	1.40376214750371e-06	Aug	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_132	3245.51046629016	-3.18370765700048	1.44825145021526	-2.19831138890093	0.0279269233636981	0.0477226108086765	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1320	1567.0402313316	-14.2386531417661	3.07076127895595	-4.63684795016276	3.53762445460492e-06	1.01643862468658e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1322	788.186171970035	29.9915812049465	2.81299108323806	10.6618116863787	1.53576247858103e-26	4.16769303820431e-25	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1329	195.954273506488	25.9278164828238	3.11642627551084	8.31972721015958	8.81659911774444e-17	6.53621558653836e-16	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1331	702.378054622917	7.3511072971499	1.49975464241435	4.90153995143892	9.50883063747288e-07	2.89970319852008e-06	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1332	267.586695372635	-11.6095372195295	3.04558504860897	-3.81192350048867	0.000137889556324104	0.000325261010850637	Aug	154_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1333	572.475448812828	-12.0723018015632	1.62997070641739	-7.40645322890349	1.29721963266431e-13	6.29045192364104e-13	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1334	11120.1530557876	-16.941468431519	0.845535947505823	-20.0363668528739	2.65450718267146e-89	7.85203224634217e-86	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1336	116.559048057786	25.2904165321978	3.15362083095458	8.01948550185804	1.06189001682125e-15	6.71064104453156e-15	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1338	122.495851096641	24.5867001389656	3.11721282567857	7.88739861982748	3.08550624373141e-15	1.83640391729527e-14	Apr	695_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1340	419.538724004493	10.7584572041773	2.01049369073647	5.351151935342	8.73961041445689e-08	2.93824938814968e-07	Apr	307_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1341	183.394735961571	29.9637138745259	3.14469292788905	9.52834332687602	1.59813119933639e-21	2.08249871702073e-20	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1342	7014.16661285929	0.67563160500753	0.207923601365511	3.2494223867344	0.00115639629631571	0.00241058509126277	Apr	492_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1344	5093.18024832951	-3.81545352515136	1.6656065135984	-2.29072922926339	0.0219790790040226	0.0384244182588056	Aug	138_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1348	1730.80294094956	-2.78150832694262	1.12953180053894	-2.46253210898131	0.0137959819407082	0.0248529321441016	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_135	1150.44840985916	13.4077460894413	0.982560842708935	13.6457158749334	2.14100623195854e-42	1.71164768490091e-40	Apr	145_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1351	614.739335223971	13.3690033966535	1.68676336839513	7.92583218674796	2.26623467696563e-15	1.3708634303608e-14	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1352	479.585925236871	12.0711391517374	1.77381285401091	6.80519318847106	1.00913725375716e-11	4.29500431167436e-11	Apr	36_0	Clustered	both	Caudovirales	Podoviridae	Mixed	Proteobacteria	Mixed	Mixed	Mixed	Mixed
biochar_1353	727.76431148457	30	2.34185356700605	12.8103654398655	1.43457352064057e-37	8.00654429066944e-36	Apr	207_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1361	362.790660383826	11.4672105728851	1.9272217857977	5.95012502317614	2.67937743553297e-09	9.90699806788315e-09	Apr	761_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1363	387.561538902832	6.48989997392745	2.78963953077385	2.32642959863963	0.0199956441428286	0.0351856724416937	Apr	225_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1366	782.995383858609	-13.0619975958791	1.02063671518366	-12.7978911610373	1.68464115113633e-37	9.22808986122456e-36	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1369	508.700103444456	9.29220004247863	2.09596114728507	4.43338372684768	9.27655457200175e-06	2.490022543011e-05	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1376	127.609623533143	-14.9432928568138	3.1446956506143	-4.75190432304465	2.01509725911666e-06	5.96065769246708e-06	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1377	722.701275466968	12.6936694735987	1.03531303451585	12.2607067142111	1.47210386371476e-34	6.13307497023699e-33	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1380	1474.7478750399	-13.8936793146046	0.931995966485884	-14.9074457553621	2.9481644242332e-50	6.70820797452447e-48	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1382	1149.07263013895	-1.92761366824651	0.883452982243254	-2.18190860972809	0.0291162782948386	0.0494692425020865	Aug	594_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1383	737.456079286429	13.7229088419436	1.61308128892378	8.50726428740569	1.780852869582e-17	1.47144211961552e-16	Apr	458_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1384	124.489595066864	25.4085484237587	3.15362068970087	8.05694499238231	7.82248299136659e-16	5.03019667140487e-15	Apr	283_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_139	8104.88575677284	30	3.15361865373458	9.51288132586145	1.85453263440842e-21	2.32452842921012e-20	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1391	960.501457516117	13.1762860198392	1.06794026845165	12.3380365073627	5.65173736294052e-35	2.45850575287913e-33	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1393	196.42839048735	-25.3656331575329	3.132530274088	-8.09749018783795	5.61046277625505e-16	3.67162586109788e-15	Aug	697_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1399	1703.17434251196	-14.0542844953261	0.922785125647068	-15.2302893758404	2.22604068069387e-52	5.98602575772042e-50	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_14	2081.54521348449	-12.2293616426679	3.04424765465973	-4.01720327317943	5.88929207830702e-05	0.000144809027162362	Aug	203_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_140	615.644978600633	-8.09045119547126	2.81849442846988	-2.87048685062097	0.00409840242374164	0.00787212621391413	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1401	764.856738763791	-12.7636759081426	2.2453445924732	-5.68450648997431	1.31190941036107e-08	4.66421638924043e-08	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1407	167.512213236857	-26.110789776735	3.14469311568074	-8.3031281006518	1.01405437215759e-16	7.44310876635767e-16	Aug	341_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1410	2938.10015930121	-14.842498192665	0.902401634349143	-16.4477740594632	8.70076111863065e-61	6.43421284722736e-58	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1414	450.893508143721	-18.186181890534	3.11917045398879	-5.83045465414612	5.52765590221565e-09	2.00869854530146e-08	Aug	595_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1415	146.353734077357	-12.5915442297251	3.13806361002332	-4.01252039299214	6.00738874553027e-05	0.000147223329820038	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1417	3235.17957030633	-0.834554881491926	0.220959649350292	-3.7769560367508	0.000158756740847924	0.000370348926993816	Aug	436_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_142	3420.62759344509	0.623267930206756	0.275075505893991	2.26580672161683	0.0234632196664572	0.0407780280689662	Apr	177_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1422	150.709969777429	-25.1122463681981	3.13253206264363	-8.0165967549603	1.08715294642455e-15	6.82988717665574e-15	Aug	382_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1425	852.929541922517	12.922803637539	1.0302170190263	12.5437683506267	4.30048718179714e-36	2.0191811244057e-34	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1426	512.640364308611	-12.330172668475	1.08843416351962	-11.3283587393136	9.49675661328774e-30	3.05341370240273e-28	Aug	178_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1427	133.06802133599	13.2767844154683	3.15371684879759	4.20988473347894	2.55501007716934e-05	6.58911927486216e-05	Apr	150_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1429	1292.61799471175	3.50130627080504	1.34271046304418	2.60764056523914	0.00911686299695458	0.0168442727951228	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_143	2570.49387578113	14.5254209345012	0.916469330683771	15.8493257201132	1.42097320661015e-56	7.00539790858805e-54	Apr	150_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1430	157.451773620633	25.5518469077768	3.11720468953711	8.19703851772759	2.46381517361464e-16	1.70279562699815e-15	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1431	2180.0562155182	1.94200901128993	0.186839783185841	10.3939802229288	2.64096784898831e-25	6.50998574775618e-24	Apr	596_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1432	788.312782195954	12.8843077867853	1.83133887614453	7.03545802178908	1.9860750600896e-12	8.78147986210018e-12	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1435	3293.76073815566	-0.977995137952905	0.218297536551092	-4.48010157789393	7.46075244844153e-06	2.03025811798437e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1436	1436.62048878716	1.28895845396592	0.283238437884256	4.55078930527306	5.34450457919956e-06	1.49282762467161e-05	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1437	1206.5231355973	-6.69490805810559	1.48736937347236	-4.501173802225	6.75792168366636e-06	1.85091966113751e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1442	477.014161984667	11.3044811300951	1.6967355707687	6.66248844242338	2.69229497475593e-11	1.1153793466846e-10	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1443	783.880661568373	12.6859957244082	1.00272793135561	12.6514833462929	1.09782301558341e-36	5.50400081372158e-35	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1451	107.695643230999	25.1870866051138	3.14469220502619	8.00939645694324	1.15272743272411e-15	7.17845841262718e-15	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1454	556.474198612212	-12.3896207755432	1.83537134879988	-6.75047084266872	1.47366134353911e-11	6.20069737437934e-11	Aug	26_1	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1457	1105.46132642576	7.52491808150847	1.50222096617163	5.00919521892011	5.46581096419763e-07	1.72549293832408e-06	Apr	195_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1459	338.305225867389	10.1819569265988	2.98570546554131	3.41023488221161	0.000649069544261374	0.00140244537028864	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1460	104.869185199497	22.0653370438879	3.15371773291093	6.99661127361617	2.62227523168709e-12	1.14913927930821e-11	Apr	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1463	5518.58006168417	-15.011118605939	3.05329651971156	-4.91636449621899	8.81661739426092e-07	2.70815724322158e-06	Aug	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1465	518.229286792699	-5.79615497662198	1.74376536288553	-3.32393055854181	0.00088758293984307	0.00188611374716652	Aug	127_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus
biochar_1476	166.1163871256	-15.13688259979	3.14469391807616	-4.81346769960057	1.48333585656038e-06	4.45000756968114e-06	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1477	737.829711334917	6.96800581004899	1.83996778797965	3.78702597706893	0.00015246116634691	0.000357070570114142	Apr	599_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1478	1098.68799223017	-10.6009108806601	1.67744459211846	-6.31967871276876	2.62107670621382e-10	1.03100331076868e-09	Aug	79_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Gammaproteobacteria	Mixed	Mixed	Mixed
biochar_1480	293.523583436443	-9.11727798537636	2.75343729140834	-3.311235020251	0.000928851623951253	0.00196533841462647	Aug	26_1	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1481	571.229509771972	-6.55172143557862	2.10023177613937	-3.11952304979498	0.00181144087555763	0.00369024938698311	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1484	334.20860774481	-10.7620381319173	3.05380392978888	-3.52414181766454	0.000424856790550277	0.000947757455842926	Aug	456_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1487	399.927855648818	11.840631842487	1.19275126637509	9.92715931333454	3.17162319077779e-23	6.79830536110196e-22	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1490	581.765025885945	-5.14705985017317	1.92167340582333	-2.67842591492175	0.00739690935805668	0.0138481378994504	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1493	1396.17177293807	2.29225123310546	0.836223886362813	2.74119320254734	0.00612164999894357	0.0115483677913744	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1497	696.399652488978	4.13884505556384	1.3288096419288	3.11470125213437	0.00184131298069935	0.00374852291597293	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1498	838.322160303676	-6.79310013829959	1.47519058020251	-4.60489663468909	4.12670782719675e-06	1.17712649497088e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_15	1244.60409807723	16.5292204573115	3.09619844656998	5.33855330740279	9.36911607424573e-08	3.14215933646473e-07	Apr	765_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1500	164.325374865485	-15.1299561369905	3.14469398273081	-4.81126501340898	1.49977994951903e-06	4.49023187315517e-06	Aug	459_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1502	934.950338953266	10.759404119735	1.87117184343696	5.75008872513394	8.91966275812105e-09	3.19423274074117e-08	Apr	492_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1509	3551.36938140291	-0.468180362859739	0.196223561117367	-2.38595385892374	0.0170348882029864	0.0304466461053981	Aug	127_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Myxococcus
biochar_1515	164.4827132843	30	3.11708629119098	9.62437263439939	6.30907348239137e-22	1.08640705192191e-20	Apr	766_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1516	569.839958745942	12.5520276963542	1.11628780962752	11.244436773472	2.46666051827767e-29	7.68040190848985e-28	Apr	556_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1518	1765.5455713693	8.74369102735851	1.74839306031375	5.00098703536917	5.70375484943356e-07	1.7948624302792e-06	Apr	191_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1519	247.496502047595	10.5453408200532	3.06034350721752	3.44580299407012	0.000569365276591438	0.00124385708135707	Apr	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1521	791.98496896782	12.6503522312744	1.00314071140121	12.610745519045	1.84241881304619e-36	9.08312474831773e-35	Apr	464_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1522	350.064527902785	-11.5953140214439	1.86243290159541	-6.22589625189237	4.7881084910491e-10	1.85869093392693e-09	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_1526	274.600709514178	10.5490676578786	2.58282791327251	4.08430914180135	4.42081444942963e-05	0.000110166547105416	Apr	518_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1527	5157.75455936361	1.34114098180173	0.565152554826004	2.37306010624802	0.017641392846932	0.0314167610121763	Apr	397_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia
biochar_153	615.474300071787	29.9977252466497	3.04825120479118	9.84096231947679	7.49900739611197e-23	1.57319601969498e-21	Apr	150_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1535	1290.76058536122	-13.2560275853975	1.68699052588987	-7.85779610611925	3.90950999954766e-15	2.3082496164994e-14	Aug	184_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1536	3170.39407859284	-15.1772763086256	0.967800577879446	-15.6822352202771	2.00087347904296e-55	8.45511964429868e-53	Aug	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_1537	280.711309095111	10.812119394395	2.54346083767866	4.25094785586038	2.12867727458952e-05	5.53793085157062e-05	Apr	138_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
