contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_625	43482	28.0000	91.0000	4631.0000	18705.0000	24.0000	76.0000	1239.0000	10693.0000	28.0000	90.0000	704.0000	17004.0000	18.0000	60.0000	2115.0000	11206.0000	24.0000	111.0000	2734.0000	8208.0000	40.0000	84.0000	2771.0000	36.0000	60.0000	3017.0000	18634.0000	42.0000	48.0000	4141.0000	10066.0000
biochar_626	43421	0.0000	0.0000	2.0000	23.0000	0.0000	0.0000	2.0000	6.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	2.0000	3.0000	0.0000	0.0000	4.0000	6.0000	0.0000	0.0000	5.0000	0.0000	0.0000	2.0000	16.0000	0.0000	0.0000	8.0000	8.0000
biochar_627	43419	0.0000	2.0000	195.0000	184.0000	0.0000	2.0000	166.0000	75.0000	0.0000	0.0000	31.0000	482.0000	2.0000	0.0000	253.0000	75.0000	8.0000	28.0000	1488.0000	5126.0000	0.0000	0.0000	140.0000	34.0000	82.0000	2262.0000	9055.0000	0.0000	0.0000	3150.0000	205.0000
biochar_628	43416	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	0.0000	1.0000	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	43.0000	5736.0000	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000
biochar_629	43407	88.0000	44.0000	2429.0000	6379.0000	88.0000	40.0000	639.0000	4232.0000	121.0000	116.0000	425.0000	9512.0000	87.0000	42.0000	1829.0000	3680.0000	65.0000	34.0000	2252.0000	3111.0000	44.0000	26.0000	1926.0000	84.0000	31.0000	1182.0000	5057.0000	30.0000	54.0000	1949.0000	5687.0000
biochar_630	43396	0.0000	0.0000	3197.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_632	43382	0.0000	0.0000	3.0000	17.0000	0.0000	0.0000	2.0000	8.0000	0.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	0.0000	8.0000
biochar_634	43378	4.0000	0.0000	150.0000	584.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	1.0000	3.0000	0.0000	10.0000	3.0000	21.0000	0.0000	0.0000	0.0000	8.0000	0.0000	680.0000	6454.0000	0.0000	0.0000	0.0000	0.0000
biochar_635	43334	6.0000	0.0000	1001.0000	618.0000	10.0000	2.0000	724.0000	1799.0000	0.0000	0.0000	83.0000	405.0000	4.0000	4.0000	650.0000	1293.0000	6.0000	0.0000	2536.0000	3573.0000	6.0000	4.0000	705.0000	0.0000	6.0000	4962.0000	1343.0000	4.0000	0.0000	2430.0000	567.0000
biochar_636	43334	0.0000	0.0000	38.0000	40.0000	0.0000	0.0000	43.0000	88.0000	0.0000	0.0000	4.0000	16.0000	0.0000	0.0000	36.0000	98.0000	0.0000	0.0000	168.0000	221.0000	0.0000	0.0000	43.0000	2.0000	0.0000	167.0000	70.0000	0.0000	0.0000	124.0000	41.0000
biochar_637	43311	0.0000	0.0000	5.0000	11.0000	0.0000	0.0000	8.0000	19.0000	0.0000	0.0000	0.0000	31.0000	0.0000	0.0000	6.0000	14.0000	0.0000	0.0000	7.0000	12.0000	0.0000	0.0000	8.0000	0.0000	0.0000	5.0000	22.0000	0.0000	1.0000	8.0000	27.0000
biochar_638	43305	20.0000	10.0000	1550.0000	1826.0000	4.0000	12.0000	670.0000	1130.0000	4.0000	22.0000	476.0000	5797.0000	2.0000	0.0000	328.0000	217.0000	0.0000	0.0000	6.0000	21.0000	2.0000	6.0000	1710.0000	0.0000	0.0000	10.0000	13.0000	4.0000	24.0000	1313.0000	4072.0000
biochar_639	43304	0.0000	0.0000	3.0000	12.0000	0.0000	0.0000	2.0000	4.0000	0.0000	0.0000	2.0000	16.0000	0.0000	0.0000	2.0000	5.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	4.0000	0.0000	0.0000	1.0000	2.0000	0.0000	0.0000	4.0000	2.0000
biochar_640	43304	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_641	43304	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_642	43304	0.0000	0.0000	20.0000	64.0000	0.0000	0.0000	4.0000	22.0000	0.0000	0.0000	4.0000	67.0000	0.0000	0.0000	6.0000	34.0000	0.0000	4.0000	13.0000	24.0000	0.0000	0.0000	14.0000	0.0000	0.0000	10.0000	46.0000	0.0000	0.0000	4.0000	22.0000
biochar_643	43304	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_644	43295	0.0000	0.0000	16.0000	8.0000	0.0000	0.0000	6.0000	8.0000	0.0000	0.0000	8.0000	30.0000	0.0000	0.0000	10.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	14.0000
biochar_645	43271	150.0000	0.0000	3081.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_646	43265	12.0000	20.0000	1451.0000	2511.0000	25.0000	34.0000	588.0000	4486.0000	20.0000	10.0000	294.0000	2239.0000	14.0000	20.0000	1774.0000	4541.0000	21.0000	56.0000	2626.0000	5712.0000	18.0000	28.0000	1577.0000	24.0000	26.0000	1322.0000	5812.0000	14.0000	23.0000	1655.0000	4187.0000
biochar_647	43262	8.0000	0.0000	862.0000	233.0000	76.0000	0.0000	458.0000	255.0000	4.0000	0.0000	151.0000	368.0000	24.0000	4.0000	3447.0000	978.0000	2.0000	0.0000	1773.0000	2935.0000	0.0000	0.0000	402.0000	11.0000	25.0000	206.0000	899.0000	8.0000	0.0000	606.0000	636.0000
biochar_649	43231	0.0000	0.0000	3.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	13.0000	2.0000	0.0000	0.0000	8.0000	4.0000	0.0000	2.0000	0.0000	0.0000	0.0000	9.0000	3492.0000	0.0000	0.0000	183.0000	2.0000
biochar_650	43185	28.0000	0.0000	2909.0000	281.0000	0.0000	0.0000	140.0000	36.0000	6.0000	2.0000	153.0000	57.0000	0.0000	0.0000	517.0000	74.0000	0.0000	0.0000	58.0000	4.0000	4.0000	0.0000	840.0000	0.0000	0.0000	42.0000	4.0000	0.0000	0.0000	279.0000	44.0000
biochar_651	43133	0.0000	0.0000	61.0000	271.0000	4.0000	4.0000	75.0000	1487.0000	0.0000	2.0000	5.0000	116.0000	4.0000	3.0000	84.0000	1218.0000	4.0000	26.0000	253.0000	912.0000	0.0000	0.0000	52.0000	2.0000	2.0000	207.0000	3992.0000	2.0000	0.0000	70.0000	1081.0000
biochar_652	43122	28.0000	40.0000	4495.0000	4877.0000	71.0000	32.0000	3108.0000	12273.0000	22.0000	18.0000	419.0000	4305.0000	28.0000	12.0000	4161.0000	6466.0000	304.0000	10.0000	11520.0000	11502.0000	72.0000	30.0000	5232.0000	136.0000	48.0000	4933.0000	16044.0000	50.0000	38.0000	6522.0000	11427.0000
biochar_653	43122	0.0000	0.0000	18.0000	12.0000	0.0000	2.0000	15.0000	40.0000	0.0000	0.0000	0.0000	10.0000	0.0000	0.0000	18.0000	14.0000	0.0000	0.0000	64.0000	28.0000	0.0000	0.0000	15.0000	0.0000	0.0000	19.0000	52.0000	0.0000	2.0000	25.0000	49.0000
biochar_654	43122	2.0000	0.0000	17.0000	12.0000	0.0000	0.0000	11.0000	7.0000	0.0000	0.0000	6.0000	2.0000	0.0000	0.0000	7.0000	2.0000	4.0000	0.0000	50.0000	23.0000	0.0000	0.0000	37.0000	2.0000	0.0000	15.0000	2.0000	0.0000	0.0000	36.0000	13.0000
biochar_655	43122	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_656	43122	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_657	43119	38.0000	0.0000	2190.0000	806.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	2.0000	12.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	74.0000	0.0000	0.0000	6.0000	32.0000	0.0000	0.0000	116.0000	32.0000
biochar_658	43090	455.0000	8.0000	15327.0000	1030.0000	124.0000	6.0000	3448.0000	365.0000	319.0000	24.0000	14124.0000	876.0000	184.0000	14.0000	11240.0000	727.0000	95.0000	12.0000	16189.0000	414.0000	136.0000	10.0000	26590.0000	1507.0000	9.0000	9257.0000	589.0000	374.0000	36.0000	22989.0000	712.0000
biochar_659	43082	0.0000	12.0000	422.0000	630.0000	0.0000	0.0000	113.0000	486.0000	0.0000	10.0000	134.0000	7298.0000	4.0000	2.0000	327.0000	315.0000	0.0000	0.0000	83.0000	118.0000	0.0000	4.0000	210.0000	4.0000	2.0000	129.0000	3800.0000	0.0000	0.0000	192.0000	102.0000
biochar_660	43072	42.0000	0.0000	3739.0000	350.0000	2.0000	8.0000	920.0000	231.0000	0.0000	26.0000	205.0000	347.0000	26.0000	34.0000	608.0000	239.0000	0.0000	0.0000	883.0000	265.0000	10.0000	0.0000	868.0000	2.0000	6.0000	285.0000	262.0000	2.0000	2.0000	609.0000	332.0000
biochar_661	43067	5.0000	0.0000	431.0000	207.0000	46.0000	3.0000	709.0000	2226.0000	6.0000	2.0000	82.0000	279.0000	4.0000	2.0000	1169.0000	1037.0000	251.0000	0.0000	3708.0000	1918.0000	37.0000	10.0000	989.0000	3.0000	26.0000	180.0000	689.0000	0.0000	4.0000	1314.0000	322.0000
biochar_662	43016	59.0000	9.0000	7456.0000	5786.0000	73.0000	50.0000	7780.0000	7989.0000	71.0000	56.0000	2491.0000	17268.0000	76.0000	46.0000	6700.0000	8702.0000	71.0000	41.0000	9949.0000	10477.0000	77.0000	34.0000	11750.0000	153.0000	15.0000	5416.0000	12137.0000	149.0000	87.0000	14884.0000	18924.0000
biochar_663	42999	0.0000	0.0000	14.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	32.0000	0.0000	264.0000	0.0000	12390.0000	983.0000	0.0000	0.0000	41.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000
biochar_664	42988	38.0000	0.0000	14714.0000	9110.0000	6.0000	10.0000	167.0000	901.0000	144.0000	616.0000	3016.0000	6731.0000	311.0000	2.0000	10931.0000	6947.0000	2.0000	0.0000	3607.0000	794.0000	4.0000	44.0000	2863.0000	10.0000	6.0000	490.0000	3609.0000	62.0000	0.0000	4036.0000	3884.0000
biochar_665	42988	0.0000	0.0000	81.0000	36.0000	0.0000	0.0000	0.0000	4.0000	2.0000	2.0000	20.0000	55.0000	8.0000	0.0000	79.0000	25.0000	0.0000	0.0000	162.0000	5.0000	0.0000	0.0000	12.0000	0.0000	0.0000	0.0000	21.0000	0.0000	0.0000	42.0000	22.0000
biochar_666	42988	0.0000	0.0000	2.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000
biochar_667	42988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_668	42988	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_669	42985	0.0000	0.0000	198.0000	158.0000	0.0000	0.0000	5.0000	1.0000	0.0000	4.0000	2.0000	66.0000	4.0000	0.0000	38.0000	28.0000	0.0000	0.0000	567.0000	19441.0000	0.0000	1.0000	224.0000	4.0000	530.0000	128.0000	100.0000	1.0000	0.0000	75.0000	53.0000
biochar_670	42967	12.0000	0.0000	3171.0000	121.0000	0.0000	0.0000	33.0000	38.0000	4.0000	2.0000	57.0000	115.0000	2.0000	2.0000	41.0000	45.0000	8.0000	0.0000	143.0000	28.0000	2.0000	0.0000	264.0000	0.0000	2.0000	13.0000	22.0000	7.0000	0.0000	1026.0000	55.0000
biochar_671	42960	78.0000	20.0000	242.0000	2486.0000	74.0000	31.0000	75.0000	815.0000	56.0000	51.0000	49.0000	3088.0000	66.0000	34.0000	170.0000	2111.0000	126.0000	52.0000	209.0000	2919.0000	133.0000	40.0000	126.0000	19.0000	45.0000	73.0000	2391.0000	49.0000	46.0000	152.0000	2614.0000
biochar_672	42948	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	2.0000	440.0000	2.0000	0.0000	2.0000	0.0000	4.0000	0.0000	428.0000	3589.0000	0.0000	0.0000	0.0000	0.0000
biochar_673	42942	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000
biochar_675	42886	7.0000	0.0000	208.0000	351.0000	0.0000	0.0000	19.0000	9.0000	0.0000	2.0000	19.0000	22.0000	0.0000	0.0000	30.0000	83.0000	2.0000	0.0000	115.0000	57.0000	4.0000	6.0000	5296.0000	0.0000	0.0000	5.0000	16.0000	2.0000	0.0000	48.0000	62.0000
biochar_676	42879	31.0000	2.0000	10859.0000	1323.0000	235.0000	19.0000	6391.0000	945.0000	38.0000	6.0000	2014.0000	663.0000	183.0000	6.0000	10614.0000	2499.0000	382.0000	24.0000	14731.0000	7049.0000	102.0000	10.0000	17790.0000	102.0000	60.0000	8848.0000	3853.0000	16.0000	0.0000	7964.0000	1161.0000
biochar_677	42877	0.0000	0.0000	18.0000	468.0000	0.0000	4.0000	20.0000	693.0000	0.0000	0.0000	4.0000	167.0000	0.0000	2.0000	3.0000	823.0000	2.0000	0.0000	162.0000	173.0000	0.0000	6.0000	30.0000	0.0000	0.0000	4.0000	335.0000	0.0000	2.0000	90.0000	4003.0000
biochar_678	42862	4.0000	2.0000	3006.0000	108.0000	0.0000	0.0000	574.0000	26.0000	2.0000	0.0000	343.0000	63.0000	0.0000	0.0000	1137.0000	69.0000	4.0000	0.0000	718.0000	122.0000	6.0000	0.0000	1881.0000	2.0000	8.0000	445.0000	211.0000	16.0000	0.0000	1230.0000	305.0000
biochar_679	42860	0.0000	0.0000	2.0000	1.0000	0.0000	2.0000	4.0000	0.0000	0.0000	0.0000	34.0000	115.0000	4.0000	0.0000	728.0000	735.0000	36.0000	0.0000	5082.0000	1862.0000	0.0000	0.0000	4.0000	0.0000	2.0000	1.0000	7.0000	0.0000	0.0000	20.0000	47.0000
biochar_680	42855	8.0000	12.0000	406.0000	1661.0000	0.0000	26.0000	248.0000	919.0000	8.0000	18.0000	157.0000	3656.0000	14.0000	10.0000	249.0000	1340.0000	8.0000	19.0000	682.0000	1290.0000	10.0000	14.0000	485.0000	24.0000	22.0000	270.0000	1812.0000	6.0000	34.0000	589.0000	2337.0000
biochar_682	42827	4.0000	6.0000	30.0000	340.0000	4.0000	2.0000	22.0000	346.0000	2.0000	2.0000	13.0000	217.0000	0.0000	10.0000	24.0000	324.0000	2.0000	0.0000	36.0000	396.0000	2.0000	2.0000	28.0000	7.0000	4.0000	16.0000	214.0000	0.0000	0.0000	42.0000	375.0000
biochar_684	42774	4.0000	2.0000	201.0000	693.0000	0.0000	0.0000	28.0000	38.0000	14.0000	22.0000	82.0000	4093.0000	0.0000	4.0000	24.0000	357.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	18.0000	0.0000	0.0000	4.0000	9.0000	0.0000	0.0000	11.0000	184.0000
biochar_685	42766	4.0000	0.0000	912.0000	121.0000	40.0000	0.0000	279.0000	65.0000	0.0000	4.0000	48.0000	337.0000	847.0000	2.0000	11000.0000	3298.0000	12.0000	26.0000	9596.0000	7075.0000	0.0000	0.0000	320.0000	104.0000	10.0000	4580.0000	8244.0000	0.0000	2.0000	1575.0000	1092.0000
biochar_687	42665	14.0000	0.0000	1254.0000	181.0000	26.0000	2.0000	1350.0000	167.0000	14.0000	0.0000	237.0000	228.0000	28.0000	0.0000	2739.0000	350.0000	16.0000	0.0000	3390.0000	196.0000	8.0000	0.0000	1567.0000	18.0000	0.0000	605.0000	108.0000	28.0000	4.0000	3091.0000	1614.0000
biochar_688	42663	49.0000	32.0000	5715.0000	718.0000	5.0000	2.0000	391.0000	476.0000	18.0000	18.0000	21905.0000	3296.0000	11.0000	0.0000	1073.0000	611.0000	6.0000	0.0000	2265.0000	973.0000	4.0000	2.0000	2135.0000	1.0000	0.0000	207.0000	338.0000	38.0000	2.0000	2207.0000	479.0000
biochar_690	42637	8.0000	0.0000	5336.0000	708.0000	99.0000	3.0000	2405.0000	266.0000	25.0000	8.0000	1628.0000	462.0000	41.0000	0.0000	2975.0000	340.0000	104.0000	45.0000	5942.0000	1656.0000	133.0000	6.0000	25245.0000	64.0000	42.0000	3781.0000	1733.0000	36.0000	2.0000	11354.0000	1060.0000
biochar_691	42610	13.0000	6.0000	8886.0000	3357.0000	14.0000	139.0000	621.0000	13805.0000	12.0000	20.0000	1231.0000	837.0000	8.0000	2.0000	2190.0000	2338.0000	4.0000	4.0000	9209.0000	4408.0000	2.0000	0.0000	2494.0000	82.0000	2.0000	727.0000	367.0000	10.0000	64.0000	2020.0000	993.0000
biochar_692	42602	168.0000	4.0000	5445.0000	2018.0000	10.0000	4.0000	2727.0000	1830.0000	126.0000	32.0000	2976.0000	5556.0000	4.0000	13.0000	1431.0000	3005.0000	0.0000	4.0000	3185.0000	252.0000	10.0000	0.0000	18485.0000	26.0000	46.0000	3854.0000	927.0000	4.0000	2.0000	5232.0000	446.0000
biochar_693	42602	4.0000	0.0000	39.0000	14.0000	0.0000	0.0000	30.0000	4.0000	2.0000	0.0000	25.0000	35.0000	0.0000	0.0000	5.0000	16.0000	0.0000	0.0000	24.0000	2.0000	0.0000	0.0000	143.0000	0.0000	0.0000	14.0000	2.0000	0.0000	0.0000	46.0000	4.0000
biochar_694	42602	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	1.0000	0.0000
biochar_695	42602	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	0.0000	0.0000	1.0000	0.0000
biochar_696	42577	0.0000	0.0000	52.0000	33.0000	36.0000	1.0000	797.0000	48.0000	1.0000	0.0000	39.0000	49.0000	2.0000	1.0000	90.0000	47.0000	4.0000	0.0000	272.0000	26.0000	0.0000	1.0000	483.0000	29.0000	1.0000	2855.0000	117.0000	0.0000	2.0000	139.0000	43.0000
biochar_697	42566	44.0000	131.0000	2701.0000	20995.0000	50.0000	136.0000	1566.0000	21614.0000	58.0000	98.0000	670.0000	20266.0000	48.0000	102.0000	2485.0000	20020.0000	38.0000	110.0000	2709.0000	13752.0000	34.0000	114.0000	1579.0000	54.0000	105.0000	2075.0000	20747.0000	52.0000	115.0000	3494.0000	12580.0000
biochar_698	42497	0.0000	0.0000	41.0000	7.0000	0.0000	0.0000	44.0000	0.0000	0.0000	0.0000	12.0000	12.0000	0.0000	2.0000	117.0000	12.0000	0.0000	0.0000	93.0000	4.0000	0.0000	0.0000	56.0000	0.0000	0.0000	12.0000	6.0000	4.0000	0.0000	135.0000	48.0000
biochar_699	42485	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_700	42485	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_701	42479	58.0000	2.0000	5063.0000	830.0000	0.0000	0.0000	65.0000	15.0000	30.0000	0.0000	197.0000	109.0000	12.0000	0.0000	182.0000	38.0000	0.0000	0.0000	21.0000	14.0000	6.0000	0.0000	837.0000	0.0000	0.0000	18.0000	37.0000	22.0000	5.0000	1370.0000	296.0000
biochar_702	42473	0.0000	0.0000	4.0000	2.0000	0.0000	0.0000	2.0000	4.0000	0.0000	0.0000	8.0000	6.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	3.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	10.0000	0.0000
biochar_703	42427	2.0000	0.0000	111.0000	460.0000	2.0000	14.0000	172.0000	1590.0000	2.0000	4.0000	207.0000	3478.0000	2.0000	18.0000	357.0000	4516.0000	0.0000	32.0000	360.0000	2026.0000	4.0000	2.0000	378.0000	2.0000	2.0000	680.0000	3454.0000	0.0000	4.0000	508.0000	1062.0000
biochar_704	42415	0.0000	0.0000	2.0000	10.0000	0.0000	0.0000	0.0000	12.0000	0.0000	0.0000	4.0000	28.0000	0.0000	0.0000	13.0000	44.0000	0.0000	0.0000	4.0000	28.0000	0.0000	0.0000	3.0000	0.0000	0.0000	12.0000	58.0000	0.0000	0.0000	3.0000	6.0000
biochar_705	42381	0.0000	0.0000	214.0000	6.0000	8.0000	0.0000	87.0000	0.0000	0.0000	0.0000	32.0000	6.0000	0.0000	0.0000	81.0000	2.0000	0.0000	2.0000	57.0000	12.0000	0.0000	0.0000	186.0000	0.0000	0.0000	105.0000	82.0000	0.0000	0.0000	59.0000	20.0000
biochar_706	42294	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	8.0000	4.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	120.0000	198.0000	68.0000	2.0000	61779.0000	0.0000	0.0000	142.0000	4.0000	0.0000	0.0000	0.0000	0.0000
biochar_707	42261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	24.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	4.0000	2.0000	0.0000	41.0000	26.0000	170.0000	0.0000	0.0000	0.0000	48.0000	0.0000	1886.0000	12593.0000	0.0000	0.0000	4.0000	4.0000
biochar_708	42250	17.0000	15.0000	3528.0000	4190.0000	41.0000	13.0000	1718.0000	5359.0000	21.0000	53.0000	562.0000	10067.0000	33.0000	32.0000	4240.0000	8575.0000	80.0000	16.0000	6779.0000	7386.0000	32.0000	38.0000	4356.0000	41.0000	35.0000	2242.0000	6083.0000	52.0000	41.0000	5142.0000	16735.0000
biochar_709	42216	0.0000	0.0000	12.0000	121.0000	0.0000	3.0000	12.0000	478.0000	6.0000	0.0000	10.0000	81.0000	0.0000	0.0000	71.0000	434.0000	0.0000	6.0000	154.0000	319.0000	0.0000	2.0000	9.0000	0.0000	0.0000	29.0000	4128.0000	0.0000	0.0000	79.0000	96.0000
biochar_711	42180	22.0000	6.0000	2032.0000	1009.0000	28.0000	12.0000	1268.0000	957.0000	6.0000	8.0000	415.0000	1927.0000	4.0000	10.0000	1352.0000	590.0000	61.0000	7.0000	3176.0000	429.0000	41.0000	10.0000	3680.0000	22.0000	6.0000	1948.0000	702.0000	15.0000	8.0000	2577.0000	912.0000
